onset	duration	nwb_table	target_presentation_time	go_cue_time	reaction_time	move_begins_time	move_ends_time	discard_trial	task_success	trial_type	trial_version	proto_trial	maze_condition	correct_reach	maze_num_targets	maze_num_barriers	novel_maze	hit_target_position	target_size
2870.5646666666667	4.019733333333534	trials	2871.4036666666666	2871.951666666667	0.46	2872.3766666666666	2872.9266666666667	0	1	19	2	0	48	1	3	9	0	[139  -7]	13
2875.6793000000002	3.859866666666676	trials	2876.6393000000003	2877.3873000000003	0.35	2877.6963	2878.0913	0	1	31	0	0	82	1	1	0	0	[-121   68]	13
2883.3495333333335	4.189733333333152	trials	2884.2765333333336	2885.0415333333335	0.465	2885.4615333333336	2886.0015333333336	0	1	24	1	0	80	1	1	7	0	[ 95 -89]	13
2888.4142666666667	3.4998666666670033	trials	2889.2292666666667	2889.6932666666667	0.375	2890.031266666667	2890.4562666666666	0	1	15	0	0	34	1	1	0	0	[-113  -78]	13
2894.0445	4.370400000000245	trials	2894.9655	2895.7965	0.47	2896.2365	2896.7465	0	1	27	1	0	62	1	1	8	0	[115 -80]	13
2899.2393666666667	3.9850000000001273	trials	2900.2173666666667	2900.6983666666665	0.4	2901.066366666667	2901.6563666666666	0	1	2	2	0	3	1	3	7	0	[114  91]	13
2906.4896333333336	4.079766666666728	trials	2907.2546333333335	2907.9356333333335	0.415	2908.3116333333337	2908.9566333333337	0	1	6	2	0	12	1	3	8	0	[-13 111]	13
2911.339266666667	4.009833333333518	trials	2912.357266666667	2913.0882666666666	0.405	2913.451266666667	2913.8962666666666	0	1	33	0	0	88	1	1	0	0	[134 -46]	13
2916.1842666666666	3.7754333333336945	trials	2916.975266666667	2917.473266666667	0.41	2917.8462666666665	2918.3562666666667	0	1	4	1	0	8	1	1	7	0	[125 -18]	13
2920.774366666667	3.8149999999996	trials	2921.661366666667	2922.092366666667	0.38	2922.441366666667	2922.991366666667	0	1	3	2	0	6	1	3	7	0	[-144  -52]	13
2925.5493666666666	4.225000000000364	trials	2926.4973666666665	2926.9613666666664	0.475	2927.4013666666665	2928.166366666667	0	1	7	2	0	15	1	3	8	0	[136  87]	13
2930.5442666666668	3.6950000000001637	trials	2931.3162666666667	2931.9142666666667	0.405	2932.286266666667	2932.7062666666666	0	1	37	1	0	101	1	1	9	0	[119  80]	13
2935.1042666666667	3.8848333333335177	trials	2935.9852666666666	2936.7662666666665	0.4	2937.136266666667	2937.551266666667	0	1	11	0	0	22	1	1	0	0	[121 -76]	13
2939.8292333333334	4.019866666666985	trials	2940.6702333333333	2940.7512333333334	0.32	2942.0912333333335	2942.4012333333335	0	1	5	1	0	0	0	1	8	0	[-13 111]	13
2946.594466666667	3.59976666666671	trials	2947.674466666667	2947.688466666667	0.45	2948.101466666667	2948.621466666667	0	1	35	1	0	95	1	1	9	0	[123   9]	13
2951.0392333333334	3.7950000000000728	trials	2951.9922333333334	2952.3732333333332	0.43	2952.7712333333334	2953.2512333333334	0	1	35	1	0	95	1	1	9	0	[123   9]	13
2955.689366666667	4.724833333333208	trials	2956.511366666667	2957.309366666667	0.35	2958.4963666666667	2958.911366666667	0	1	1	2	0	0	0	3	7	0	[-144  -52]	13
2965.7995	3.169600000000173	trials	2966.7835	2966.8305	0.38	2967.1715	2967.5215000000003	0	1	25	0	0	55	1	1	0	0	[  8 102]	13
2971.299466666667	3.9097666666666555	trials	2972.252466666667	2972.717466666667	0.38	2973.061466666667	2973.6114666666667	0	1	29	1	0	68	1	1	9	0	[-114   11]	13
2976.0243333333333	3.9200000000000728	trials	2976.9383333333335	2977.4023333333334	0.435	2977.8013333333333	2978.2763333333332	0	1	7	2	0	15	1	3	8	0	[136  87]	13
2980.6593333333335	4.580699999999979	trials	2981.6073333333334	2982.5713333333333	0.415	2982.9413333333337	2983.4613333333336	0	1	34	2	0	93	1	3	9	0	[122 -81]	13
2985.9092	4.174966666666933	trials	2986.7932	2987.6742	0.38	2988.0112	2988.5562	0	1	23	1	0	77	1	1	7	0	[-4 93]	13
3000.0144333333333	3.9147666666667646	trials	3001.016433333333	3001.5144333333333	0.39	3001.8714333333332	3002.3314333333333	0	1	16	1	0	38	1	1	9	0	[-108   82]	13
3004.6592	4.4756666666667115	trials	3005.5682	3006.5332	0.37	3006.8712	3007.4062	0	1	34	1	0	92	1	1	9	0	[122 -81]	13
3009.9643	4.35570000000007	trials	3011.0713	3011.5693	0.44	3011.9713	3012.5263	0	1	33	2	0	90	1	3	9	0	[134 -46]	13
3021.7944333333335	4.884599999999864	trials	3022.6434333333336	3023.5244333333335	0.45	3024.7764333333334	3025.2014333333336	0	1	1	0	0	0	0	1	7	0	[125 -18]	13
3029.9844333333335	3.8045999999999367	trials	3030.8804333333337	3031.6454333333336	0.4	3032.0014333333334	3032.3164333333334	0	1	25	0	0	55	1	1	0	0	[  8 102]	13
3034.459166666667	3.639833333333172	trials	3035.233166666667	3035.880166666667	0.395	3036.231166666667	3036.636166666667	0	1	32	0	0	85	1	1	0	0	[-117  -86]	13
3040.624566666667	3.899699999999939	trials	3041.5365666666667	3042.100566666667	0.375	3042.441566666667	3042.926566666667	0	1	28	2	0	66	0	3	9	0	[110  79]	13
3047.3795	4.220400000000154	trials	3048.2225	3048.9205	0.46	3049.3365	3049.8665	0	1	27	2	0	63	1	3	8	0	[115 -80]	13
3052.3991666666666	4.124833333333754	trials	3053.4411666666665	3054.3391666666666	0.39	3054.6861666666664	3055.0911666666666	0	1	21	0	0	52	1	1	0	0	[-134  -83]	13
3057.244166666667	4.089833333333445	trials	3058.1941666666667	3059.1251666666667	0.425	3059.506166666667	3059.8861666666667	0	1	7	0	0	13	1	1	0	0	[136  87]	13
3061.9441333333334	3.2948666666666213	trials	3062.9791333333333	3063.0601333333334	0.38	3063.3961333333336	3063.7961333333333	0	1	16	0	0	37	1	1	0	0	[-108   82]	13
3065.829166666667	3.7156666666664933	trials	3066.8151666666668	3066.929166666667	0.41	3067.296166666667	3067.796166666667	0	1	15	1	0	35	1	1	9	0	[-113  -78]	13
3070.3241666666668	4.274800000000141	trials	3071.3501666666666	3072.331166666667	0.47	3072.771166666667	3073.141166666667	0	1	34	0	0	91	1	1	0	0	[122 -81]	13
3075.3091333333336	3.994799999999941	trials	3076.4361333333336	3077.0171333333337	0.41	3077.386133333334	3077.861133333334	0	1	12	0	0	25	1	1	0	0	[-136  -23]	13
3079.8142333333335	4.629866666666658	trials	3080.5712333333336	3081.3192333333336	0.585	3082.5662333333335	3082.9412333333335	0	1	9	2	0	0	0	3	9	0	[ -9 110]	13
3090.6491333333333	3.7798333333334995	trials	3091.4261333333334	3092.291133333333	0.415	3092.6711333333333	3093.0061333333333	0	1	28	0	0	64	1	1	0	0	[110  79]	13
3095.2041333333336	4.054999999999836	trials	3096.2291333333337	3096.9771333333338	0.39	3097.3311333333336	3097.7661333333335	0	1	0	0	0	0	0	1	2	1	[30 95]	13
3100.2141	3.934866666666494	trials	3101.1641	3101.9461	0.38	3102.2911000000004	3102.6761	0	1	22	0	0	73	1	1	0	0	[126  82]	13
3107.4493666666667	4.510433333333367	trials	3108.5183666666667	3109.3663666666666	0.4	3109.7363666666665	3110.2263666666668	0	1	15	1	0	35	1	1	9	0	[-113  -78]	13
3112.9541	3.0249000000003434	trials	3113.7541	3114.5020999999997	0.405	3114.8660999999997		0	0	8	0	0	16	0	1	0	0	[-115 -100]	13
3117.0243333333333	5.27963333333355	trials	3118.1563333333334	3119.137333333333	0.36	3120.541333333333	3120.856333333333	0	1	5	0	0	0	0	1	8	0	[-13 111]	13
3122.8442333333337	3.990666666666584	trials	3123.7092333333335	3124.173233333334	0.435	3124.5762333333337	3125.0512333333336	0	1	30	2	0	72	1	3	9	0	[-106  -80]	13
3129.4393333333337	4.08963333333304	trials	3130.5623333333338	3131.377333333334	0.395	3131.7363333333337	3132.056333333334	0	1	3	0	0	4	1	1	0	0	[-144  -52]	13
3140.9043333333334	3.464600000000246	trials	3141.8673333333336	3142.1653333333334	0.385	3142.5213333333336	3142.9163333333336	0	1	18	0	0	43	1	1	0	0	[114 -86]	13
3145.0792333333334	4.194933333333665	trials	3145.886233333333	3146.8512333333333	0.37	3147.1812333333332	3147.6662333333334	0	1	24	2	0	81	1	3	7	0	[ 95 -89]	13
3161.0543000000002	3.9847666666664736	trials	3161.8603000000003	3162.5753000000004	0.435	3162.9713	3163.4313	0	1	36	1	0	98	1	1	9	0	[-115   77]	13
3165.6442	4.674833333333481	trials	3166.6632	3167.3272	0.47	3168.4612	3168.7962	0	1	9	2	0	0	0	3	9	0	[ -9 110]	13
3173.1293	4.019633333333331	trials	3174.2663000000002	3174.9143	0.42	3175.2963	3175.6813	0	1	16	0	0	37	1	1	0	0	[-108   82]	13
3177.7943	3.6847333333334973	trials	3178.5523	3179.0503	0.43	3179.4413	3179.9713	0	1	22	1	0	74	1	1	7	0	[126  82]	13
3183.1892666666668	3.894800000000032	trials	3184.1552666666666	3184.6692666666668	0.37	3185.0062666666668	3185.5012666666667	0	1	35	1	0	95	1	1	9	0	[123   9]	13
3188.0540333333333	4.1748666666667305	trials	3189.207033333333	3190.022033333333	0.375	3190.361033333333	3190.7860333333333	0	1	24	0	0	79	1	1	0	0	[ 95 -89]	13
3193.0891666666666	4.0300000000002	trials	3194.1761666666666	3194.4901666666665	0.485	3194.9411666666665	3195.5061666666666	0	1	24	2	0	81	1	3	7	0	[ 95 -89]	13
3202.789166666667	4.704966666666678	trials	3203.8641666666667	3204.745166666667	0.45	3205.151166666667	3205.841166666667	0	1	3	2	0	6	1	3	7	0	[-144  -52]	13
3208.2040666666667	3.680000000000291	trials	3208.966066666667	3209.531066666667	0.435	3209.921066666667	3210.3260666666665	0	1	11	1	0	23	1	1	9	0	[121 -76]	13
3212.7541666666666	4.59996666666666	trials	3213.7521666666667	3214.717166666667	0.45	3215.1261666666664	3215.7411666666667	0	1	25	2	0	57	1	3	8	0	[  8 102]	13
3219.344266666667	4.024599999999737	trials	3220.255266666667	3221.170266666667	0.355	3221.496266666667	3221.931266666667	0	1	29	0	0	67	1	1	0	0	[-114   11]	13
3224.0790333333334	4.039999999999964	trials	3224.8740333333335	3225.8390333333336	0.375	3226.1760333333336	3226.5960333333333	0	1	28	1	0	65	1	1	9	0	[110  79]	13
3228.8090333333334	4.574833333333572	trials	3229.7430333333336	3230.3080333333332	0.295	3231.5610333333334	3231.9760333333334	0	1	9	0	0	0	0	1	9	0	[-136  -23]	13
3240.199266666667	4.454733333333024	trials	3241.315266666667	3242.047266666667	0.495	3242.511266666667	3243.096266666667	0	1	3	1	0	5	1	1	7	0	[-144  -52]	13
3245.5240000000003	3.7198666666663485	trials	3246.418	3246.9990000000003	0.41	3247.3660000000004	3247.7810000000004	0	1	18	0	0	43	1	1	0	0	[114 -86]	13
3250.9093666666668	4.5996000000000095	trials	3251.887366666667	3252.468366666667	0.355	3253.6413666666667	3254.001366666667	0	1	5	2	0	0	0	3	8	0	[-13 111]	13
3256.134	3.734866666666676	trials	3256.9900000000002	3257.638	0.415	3258.016	3258.426	0	1	12	0	0	25	1	1	0	0	[-136  -23]	13
3260.6290000000004	4.125699999999597	trials	3261.559	3262.0400000000004	0.415	3262.416	3263.0310000000004	0	1	32	1	0	86	1	1	9	0	[-117  -86]	13
3268.2792333333337	3.6995999999999185	trials	3269.3792333333336	3269.7272333333335	0.39	3270.0862333333334	3270.521233333334	0	1	13	0	0	28	1	1	0	0	[-117   88]	13
3272.663966666667	4.114999999999782	trials	3273.497966666667	3274.3459666666668	0.395	3274.705966666667	3275.245966666667	0	1	23	1	0	77	1	1	7	0	[-4 93]	13
3283.3842	4.500400000000354	trials	3284.3362	3285.2682	0.405	3285.6412	3286.1862	0	1	8	1	1	17	1	1	8	0	[-115 -100]	13
3288.708966666667	4.2849999999998545	trials	3289.471966666667	3290.469966666667	0.405	3290.830966666667	3291.4309666666672	0	1	25	1	0	56	1	1	8	0	[  8 102]	13
3294.8643333333334	4.37976666666691	trials	3295.9593333333332	3296.7233333333334	0.44	3297.1213333333335	3297.6413333333335	0	1	18	2	0	45	1	3	9	0	[114 -86]	13
3300.238966666667	4.004866666666658	trials	3301.093966666667	3302.058966666667	0.4	3302.415966666667	3302.8009666666667	0	1	19	0	0	46	1	1	0	0	[139  -7]	13
3305.1941	4.43003333333354	trials	3306.1631	3307.1611000000003	0.42	3307.5411000000004	3307.9861	0	1	16	2	0	39	1	3	9	0	[-108   82]	13
3311.8892333333333	4.22973333333357	trials	3312.6502333333333	3313.6482333333333	0.4	3314.0062333333335	3314.4962333333333	0	1	18	1	0	44	1	1	9	0	[114 -86]	13
3323.7842	3.5545999999999367	trials	3324.5892	3325.0702	0.455	3325.4862000000003	3325.8762	0	1	13	0	0	28	1	1	0	0	[-117   88]	13
3328.098966666667	4.065700000000106	trials	3329.207966666667	3329.671966666667	0.39	3330.0309666666667	3330.455966666667	0	1	36	1	0	98	1	1	9	0	[-115   77]	13
3334.239266666667	4.390433333333021	trials	3335.111266666667	3336.025266666667	0.375	3336.366266666667	3336.871266666667	0	1	8	2	1	18	1	3	8	0	[-115 -100]	13
3339.1890000000003	4.694799999999759	trials	3339.996	3340.7110000000002	0.39	3342.0560000000005	3342.456	0	1	5	1	0	0	0	1	8	0	[136  87]	13
3344.4639333333334	3.7498333333332994	trials	3345.2159333333334	3346.0969333333333	0.415	3346.4759333333336	3346.7609333333335	0	1	23	0	0	76	1	1	0	0	[-4 93]	13
3348.7790333333337	3.449999999999818	trials	3349.6180333333336	3349.7490333333335	0.4	3350.106033333334	3350.5960333333337	0	1	10	2	0	21	1	3	9	0	[ -9 110]	13
3352.8090333333334	4.185033333333195	trials	3353.6360333333337	3354.3680333333336	0.375	3354.7060333333334	3355.3160333333335	0	1	20	2	0	51	1	3	9	0	[-132   83]	13
3359.879266666667	4.47476666666671	trials	3360.9072666666666	3361.821266666667	0.41	3362.1862666666666	3362.766266666667	0	1	23	2	0	78	1	3	7	0	[-4 93]	13
3366.6441333333337	2.6446666666665806	trials	3367.4431333333337	3368.0081333333337	0.445	3368.4111333333335		0	0	20	0	0	49	0	1	0	0	[-132   83]	13
3370.524166666667	3.6547666666665464	trials	3371.462166666667	3371.7261666666673	0.375	3372.066166666667	3372.606166666667	0	1	14	1	0	32	1	1	9	0	[141   6]	13
3377.4341333333336	4.529766666666546	trials	3378.515133333334	3379.4801333333335	0.435	3379.8711333333335	3380.3911333333335	0	1	19	1	0	47	1	1	9	0	[139  -7]	13
3382.8489	4.280700000000252	trials	3383.7009	3384.3489	0.49	3384.7959	3385.3909	0	1	12	1	1	26	1	1	9	0	[-136  -23]	13
3393.4739	3.974833333333663	trials	3394.4559	3395.2039	0.45	3395.6159	3396.0209	0	1	36	0	0	97	1	1	0	0	[-115   77]	13
3397.9542666666666	4.304766666667092	trials	3399.0082666666667	3399.7732666666666	0.415	3400.156266666667	3400.6362666666664	0	1	36	2	0	99	1	3	9	0	[-115   77]	13
3409.3342333333335	4.020433333333131	trials	3410.2642333333333	3410.5952333333335	0.43	3410.9862333333335	3411.5712333333336	0	1	33	2	0	90	1	3	9	0	[134 -46]	13
3416.6991000000003	3.8253666666664685	trials	3417.4671000000003	3418.0151	0.36	3418.3461	3418.8561000000004	0	1	8	1	0	17	1	1	8	0	[-115 -100]	13
3422.7891	3.859633333333477	trials	3423.8041	3424.4681	0.405	3424.8311	3425.2010999999998	0	1	8	0	0	16	1	1	0	0	[-115 -100]	13
3431.2091	3.955500000000029	trials	3432.0911	3432.6051	0.43	3433.0061	3433.5411	0	1	12	1	0	26	1	1	9	0	[-136  -23]	13
3435.9138666666668	3.664866666666512	trials	3436.7258666666667	3437.373866666667	0.38	3437.7258666666667	3438.2008666666666	0	1	33	0	0	88	1	1	0	0	[134 -46]	13
3446.5638333333336	4.070033333333413	trials	3447.3648333333335	3448.1958333333337	0.38	3448.535833333334	3449.1308333333336	0	1	18	1	0	44	1	1	9	0	[114 -86]	13
3451.5538333333334	4.065033333333304	trials	3452.4508333333333	3453.014833333333	0.39	3453.3758333333335	3453.9608333333335	0	1	13	1	0	29	1	1	9	0	[-117   88]	13
3456.3888666666667	3.1998333333335722	trials	3457.152866666667	3457.4168666666665	0.39	3457.7658666666666	3458.1408666666666	0	1	22	0	0	73	1	1	0	0	[126  82]	13
3473.3888333333334	4.494999999999891	trials	3474.2778333333335	3475.2428333333332	0.46	3475.6608333333334	3476.2508333333335	0	1	20	1	0	50	1	1	9	0	[-132   83]	13
3478.6238333333336	3.979966666666769	trials	3479.5138333333334	3480.1118333333334	0.44	3480.5208333333335	3481.0958333333338	0	1	22	1	0	74	1	1	7	0	[126  82]	13
3486.3892	4.134733333333315	trials	3487.2512	3487.7992	0.45	3488.2162000000003	3488.9612	0	1	22	2	0	75	1	3	7	0	[126  82]	13
3491.453966666667	4.265666666666675	trials	3492.369966666667	3492.984966666667	0.43	3493.370966666667	3493.945966666667	0	1	32	2	0	87	1	3	9	0	[-117  -86]	13
3496.4138333333335	4.360700000000179	trials	3497.3558333333335	3498.0368333333336	0.435	3498.4408333333336	3499.0308333333337	0	1	12	1	0	26	1	1	9	0	[-136  -23]	13
3503.1341666666667	3.5648000000001048	trials	3504.2091666666665	3504.2571666666668	0.385	3504.606166666667	3505.0661666666665	0	1	31	2	0	84	1	3	9	0	[-121   68]	13
3508.4490333333333	3.734666666666726	trials	3509.312033333333	3509.9590333333335	0.415	3510.3310333333334	3510.696033333333	0	1	0	0	0	0	0	1	2	1	[ -9 -98]	13
3513.0388000000003	4.660699999999906	trials	3514.0638000000004	3515.0288	0.42	3515.4158	3515.9758	0	1	12	1	0	26	1	1	9	0	[-136  -23]	13
3518.6438000000003	4.505699999999706	trials	3519.7828000000004	3520.3808000000004	0.445	3520.7908	3521.4308	0	1	12	1	0	26	1	1	9	0	[-136  -23]	13
3523.8038	3.704866666666476	trials	3524.8688	3525.3338000000003	0.4	3525.6958	3526.0808	0	1	26	0	0	58	1	1	0	0	[-115   70]	13
3528.4288	4.195033333333413	trials	3529.4708	3530.4528	0.325	3530.7408	3531.1258000000003	0	1	0	0	0	0	0	1	2	1	[-118   68]	13
3570.9190000000003	3.4154666666663616	trials	3571.7580000000003	3572.6730000000002	0.445	3573.0760000000005		0	0	20	1	0	50	0	1	9	0	[-132   83]	13
3577.0239666666666	4.469833333333554	trials	3577.9949666666666	3578.9259666666667	0.355	3579.2509666666665	3579.8809666666666	0	1	20	1	1	50	1	1	9	0	[-132   83]	13
3582.3137333333334	3.279933333333247	trials	3583.0967333333333	3584.0787333333333	0.495	3584.5307333333335		0	0	30	0	0	70	0	1	0	0	[-106  -80]	13
3610.938966666667	3.7895999999996093	trials	3611.793966666667	3612.5759666666672	0.37	3612.905966666667	3613.270966666667	0	1	10	0	0	19	1	1	0	0	[ -9 110]	13
3615.4037333333335	3.714866666666694	trials	3616.3627333333334	3617.0277333333333	0.27	3617.2657333333336	3617.6557333333335	0	1	39	0	0	106	1	1	0	0	[-90 -82]	13
3627.1987333333336	4.019999999999982	trials	3627.951733333334	3628.7997333333337	0.4	3629.1557333333335	3629.7157333333334	0	1	0	1	0	0	0	1	2	1	[-41  73]	13
3631.9537333333337	4.154866666666294	trials	3633.0377333333336	3633.8527333333336	0.41	3634.230733333334	3634.6357333333335	0	1	18	0	0	43	1	1	0	0	[114 -86]	13
3639.324066666667	4.595466666666653	trials	3640.375066666667	3641.173066666667	0.455	3641.596066666667	3642.186066666667	0	1	20	2	0	51	1	3	9	0	[-132   83]	13
3644.5637333333334	4.400666666666893	trials	3645.6107333333334	3646.2247333333335	0.44	3646.6307333333334	3647.225733333333	0	1	12	1	0	26	1	1	9	0	[-136  -23]	13
3653.7290666666668	4.390466666666725	trials	3654.7980666666667	3655.296066666667	0.51	3655.776066666667	3656.3360666666667	0	1	12	2	0	27	1	3	9	0	[-136  -23]	13
3658.7838333333334	3.8199666666669145	trials	3659.6508333333336	3660.148833333333	0.415	3660.5258333333336	3661.0008333333335	0	1	38	2	0	105	1	3	9	0	[105 -83]	13
3663.8387000000002	3.9998999999997977	trials	3664.6527	3665.6177000000002	0.465	3666.0407000000005	3666.4057000000003	0	1	2	0	0	1	1	1	0	0	[114  91]	13
3670.174066666667	4.009700000000066	trials	3671.1060666666667	3671.688066666667	0.43	3672.081066666667	3672.686066666667	0	1	24	2	0	81	1	3	7	0	[ 95 -89]	13
3684.6989000000003	4.234766666666474	trials	3685.6969000000004	3686.5949000000005	0.345	3686.9009000000005	3687.5009000000005	0	1	2	1	0	2	1	1	7	0	[114  91]	13
3689.818666666667	3.4748333333332084	trials	3690.748666666667	3691.096666666667	0.41	3691.465666666667	3691.885666666667	0	1	29	0	0	67	1	1	0	0	[-114   11]	13
3698.6039	3.8896333333332223	trials	3699.3869	3700.3679	0.31	3700.6409	3701.0309	0	1	19	0	0	46	1	1	0	0	[139  -7]	13
3703.213666666667	3.695033333332958	trials	3704.071666666667	3704.469666666667	0.375	3704.815666666667	3705.330666666667	0	1	10	1	0	20	1	1	9	0	[ -9 110]	13
3707.518666666667	4.040633333333517	trials	3708.4576666666667	3709.038666666667	0.405	3709.405666666667	3709.9106666666667	0	1	27	1	0	62	1	1	8	0	[115 -80]	13
3712.3688	4.014999999999873	trials	3713.3098	3713.9748000000004	0.42	3714.3558000000003	3714.7808	0	1	37	2	0	102	1	3	9	0	[119  80]	13
3717.2186666666666	3.8848333333335177	trials	3718.3456666666666	3718.8766666666666	0.37	3719.2056666666667	3719.645666666667	0	1	13	0	0	28	1	1	0	0	[-117   88]	13
3721.6586333333335	3.959866666666585	trials	3722.7476333333334	3723.4286333333334	0.405	3723.8056333333334	3724.1556333333333	0	1	7	0	0	13	1	1	0	0	[136  87]	13
3726.2636333333335	3.6698666666666213	trials	3727.0326333333333	3727.6976333333337	0.43	3728.0856333333336	3728.4906333333333	0	1	39	0	0	106	1	1	0	0	[-90 -82]	13
3730.8636666666666	2.814866666667058	trials	3731.8686666666667	3732.4666666666667	0.37	3732.8006666666665		0	0	23	0	0	76	0	1	0	0	[-4 93]	13
3735.2836333333335	3.6798666666668396	trials	3736.3706333333334	3736.8686333333335	0.365	3737.1906333333336	3737.5456333333336	0	1	34	0	0	91	1	1	0	0	[122 -81]	13
3742.0640333333336	4.179766666666637	trials	3743.1080333333334	3743.6560333333337	0.42	3744.0360333333338	3744.5860333333335	0	1	29	2	1	69	1	3	9	0	[-114   11]	13
3746.748866666667	3.5295999999998457	trials	3747.6098666666667	3748.2078666666666	0.355	3748.525866666667	3748.820866666667	0	1	25	0	0	55	1	1	0	0	[  8 102]	13
3750.9436333333333	3.8350000000000364	trials	3751.8946333333333	3752.409633333333	0.445	3752.8206333333333	3753.235633333333	0	1	37	1	0	101	1	1	9	0	[119  80]	13
3755.5986333333335	4.0048333333334085	trials	3756.7476333333334	3757.3956333333335	0.395	3757.7556333333337	3758.1506333333336	0	1	8	0	0	16	1	1	0	0	[-115 -100]	13
3761.848966666667	4.159733333333406	trials	3762.766966666667	3763.364966666667	0.43	3763.750966666667	3764.360966666667	0	1	23	2	0	78	1	3	7	0	[-4 93]	13
3771.033766666667	4.725599999999758	trials	3772.104766666667	3772.935766666667	0.43	3773.3207666666667	3773.985766666667	0	1	32	2	0	87	1	3	9	0	[-117  -86]	13
3776.4836	3.5599666666666963	trials	3777.3406	3777.6216	0.405	3777.9906	3778.5006	0	1	23	1	0	77	1	1	7	0	[-4 93]	13
3782.3189666666667	4.364733333333334	trials	3783.2609666666667	3784.1419666666666	0.405	3784.5109666666667	3785.1109666666666	0	1	22	2	0	75	1	3	7	0	[126  82]	13
3787.5035666666668	3.914866666666967	trials	3788.562566666667	3789.260566666667	0.4	3789.6255666666666	3789.9655666666667	0	1	27	0	0	61	1	1	0	0	[115 -80]	13
3792.2086000000004	4.129866666666658	trials	3793.2986000000005	3794.1126000000004	0.38	3794.4506000000006	3794.8956000000003	0	1	3	0	0	4	1	1	0	0	[-144  -52]	13
3796.9786000000004	4.079866666666476	trials	3797.9176	3798.6986	0.39	3799.0506000000005	3799.5656000000004	0	1	0	0	0	0	0	1	2	1	[  6 103]	13
3801.8136000000004	4.555633333332935	trials	3802.8696000000004	3803.6676	0.36	3803.9856000000004	3804.6856000000002	0	1	26	1	0	59	1	1	8	0	[-115   70]	13
3807.173566666667	3.77503333333334	trials	3808.0385666666666	3808.519566666667	0.355	3808.8355666666666	3809.395566666667	0	1	35	1	0	95	1	1	9	0	[123   9]	13
3811.7336	3.244833333333645	trials	3812.5576	3812.8216	0.405	3813.1856000000002	3813.5306	0	1	33	0	0	88	1	1	0	0	[134 -46]	13
3819.8238333333334	3.9996000000001004	trials	3820.7788333333333	3821.6428333333333	0.375	3821.985833333333	3822.3758333333335	0	1	22	0	0	73	1	1	0	0	[126  82]	13
3824.5936	3.650000000000091	trials	3825.3976000000002	3825.8616	0.395	3826.2156	3826.6556	0	1	16	1	0	38	1	1	9	0	[-108   82]	13
3828.9086666666667	4.05503333333354	trials	3829.8996666666667	3830.5306666666665	0.365	3830.855666666667	3831.3456666666666	0	1	14	2	0	33	1	3	9	0	[141   6]	13
3833.663666666667	4.1350333333334675	trials	3834.434666666667	3835.349666666667	0.43	3835.735666666667	3836.1806666666666	0	1	16	2	0	39	1	3	9	0	[-108   82]	13
3844.7688000000003	4.179599999999937	trials	3845.8238	3846.6718	0.395	3847.0308000000005	3847.4608000000003	0	1	16	0	0	37	1	1	0	0	[-108   82]	13
3849.5385333333334	4.225033333333613	trials	3850.459533333333	3851.2405333333336	0.355	3851.5605333333333	3852.1355333333336	0	1	39	1	0	107	1	1	9	0	[-90 -82]	13
3854.403666666667	4.625699999999597	trials	3855.311666666667	3856.292666666667	0.405	3856.655666666667	3857.240666666667	0	1	12	2	0	27	1	3	9	0	[-136  -23]	13
3860.9139	4.41036666666696	trials	3861.7479	3862.6799	0.425	3863.0609	3863.5909	0	1	27	2	0	63	1	3	8	0	[115 -80]	13
3865.9835333333335	3.8248666666668214	trials	3867.1005333333337	3867.5485333333336	0.445	3867.9605333333334	3868.3605333333335	0	1	14	0	0	31	1	1	0	0	[141   6]	13
3870.5235666666667	3.239833333333536	trials	3871.5525666666667	3871.633566666667	0.38	3871.9805666666666	3872.325566666667	0	1	37	0	0	100	1	1	0	0	[119  80]	13
3874.2785333333336	4.390666666666675	trials	3875.1215333333334	3876.0855333333334	0.365	3876.4205333333334	3876.9505333333336	0	1	34	1	0	92	1	1	9	0	[122 -81]	13
3879.3485333333333	3.5248333333333903	trials	3880.2905333333333	3880.7215333333334	0.385	3881.075533333333	3881.4255333333335	0	1	17	0	0	40	1	1	0	0	[117  86]	13
3883.5836333333336	4.60073333333321	trials	3884.5586333333335	3885.3736333333336	0.515	3885.8556333333336	3886.3956333333335	0	1	19	2	0	48	1	3	9	0	[139  -7]	13
3889.0485000000003	3.4800333333332674	trials	3889.9445000000005	3890.0255	0.435	3890.4255000000003	3890.9455000000003	0	1	19	1	1	47	1	1	9	0	[139  -7]	13
3893.4485	4.7048666666669305	trials	3894.2305	3895.2115	0.355	3896.3755	3896.7205	0	1	5	1	0	0	0	1	8	0	[-13 111]	13
3898.7285	3.9400333333333037	trials	3899.5165	3899.8805	0.57	3900.4055000000003	3901.0905000000002	0	1	18	1	0	44	1	1	9	0	[114 -86]	13
3903.4936333333335	4.159966666666605	trials	3904.3516333333337	3905.0496333333335	0.455	3905.4756333333335	3905.9806333333336	0	1	21	2	0	54	1	3	9	0	[-134  -83]	13
3913.4837333333335	4.464800000000196	trials	3914.6067333333335	3915.5887333333335	0.42	3915.9757333333337	3916.4207333333334	0	1	0	1	0	0	0	1	2	1	[-141    1]	13
3921.093766666667	3.5295666666665966	trials	3921.910766666667	3922.424766666667	0.365	3922.7557666666667	3923.185766666667	0	1	37	0	0	100	1	1	0	0	[119  80]	13
